asset_id,incident_occurred,total_loss_inr
AST-002315,0,0.0
AST-002316,1,530375.78
AST-002317,0,0.0
AST-002318,0,0.0
AST-002319,0,0.0
AST-002320,0,0.0
AST-002321,0,0.0
AST-002322,0,0.0
AST-002323,0,0.0
AST-002324,0,0.0
AST-002325,0,0.0
AST-002326,0,0.0
AST-002327,0,0.0
AST-002328,0,0.0
AST-002329,0,0.0
AST-002330,0,0.0
AST-002331,0,0.0
AST-002332,0,0.0
AST-002333,0,0.0
AST-002334,0,0.0
AST-002335,0,0.0
AST-002336,0,0.0
AST-002337,0,0.0
AST-002338,0,0.0
AST-002339,0,0.0
AST-002340,0,0.0
AST-002341,0,0.0
AST-002342,0,0.0
AST-002343,0,0.0
AST-002344,0,0.0
AST-002345,0,0.0
AST-002346,0,0.0
AST-002347,0,0.0
AST-002348,0,0.0
AST-002349,0,0.0
AST-002350,0,0.0
AST-002351,0,0.0
AST-002352,0,0.0
AST-002353,0,0.0
AST-002354,0,0.0
AST-002355,1,957546.58
AST-002356,0,0.0
AST-002357,0,0.0
AST-002358,0,0.0
AST-002359,0,0.0
AST-002360,0,0.0
AST-002361,0,0.0
AST-002362,0,0.0
AST-002363,0,0.0
AST-002364,0,0.0
AST-002365,0,0.0
AST-002366,0,0.0
AST-002367,0,0.0
AST-002368,0,0.0
AST-002369,0,0.0
AST-002370,0,0.0
AST-002371,0,0.0
AST-002372,0,0.0
AST-002373,0,0.0
AST-002374,0,0.0
AST-002375,0,0.0
AST-002376,1,273577.89
AST-002377,0,0.0
AST-002378,0,0.0
AST-002379,0,0.0
AST-002380,0,0.0
AST-002381,0,0.0
AST-002382,0,0.0
AST-002383,0,0.0
AST-002384,0,0.0
AST-002385,0,0.0
AST-002386,0,0.0
AST-002387,0,0.0
AST-002388,0,0.0
AST-002389,0,0.0
AST-002390,0,0.0
AST-002391,0,0.0
AST-002392,0,0.0
AST-002393,0,0.0
AST-002394,0,0.0
AST-002395,0,0.0
AST-002396,0,0.0
AST-002397,0,0.0
AST-002398,0,0.0
AST-002399,0,0.0
AST-002400,0,0.0
AST-002401,0,0.0
AST-002402,0,0.0
AST-002403,0,0.0
AST-002404,1,201921.48
AST-002405,0,0.0
AST-002406,0,0.0
AST-002407,0,0.0
AST-002408,0,0.0
AST-002409,0,0.0
AST-002410,0,0.0
AST-002411,0,0.0
AST-002412,0,0.0
AST-002413,0,0.0
AST-002414,0,0.0
AST-002415,0,0.0
AST-002416,0,0.0
AST-002417,1,1348275.35
AST-002418,0,0.0
AST-002419,0,0.0
AST-002420,0,0.0
AST-002421,0,0.0
AST-002422,0,0.0
AST-002423,0,0.0
AST-002424,1,785844.79
AST-002425,0,0.0
AST-002426,0,0.0
AST-002427,0,0.0
AST-002428,0,0.0
AST-002429,0,0.0
AST-002430,0,0.0
AST-002431,0,0.0
AST-002432,0,0.0
AST-002433,0,0.0
AST-002434,0,0.0
AST-002435,0,0.0
AST-002436,0,0.0
AST-002437,0,0.0
AST-002438,0,0.0
AST-002439,0,0.0
AST-002440,0,0.0
AST-002441,1,1103192.11
AST-002442,0,0.0
AST-002443,0,0.0
AST-002444,0,0.0
AST-002445,0,0.0
AST-002446,1,21203.42
AST-002447,0,0.0
AST-002448,0,0.0
AST-002449,0,0.0
AST-002450,0,0.0
AST-002451,0,0.0
AST-002452,0,0.0
AST-002453,0,0.0
AST-002454,0,0.0
AST-002455,0,0.0
AST-002456,0,0.0
AST-002457,0,0.0
AST-002458,0,0.0
AST-002459,0,0.0
AST-002460,0,0.0
AST-002461,0,0.0
AST-002462,1,19644.81
AST-002463,0,0.0
AST-002464,1,84238428.44
AST-002465,0,0.0
AST-002466,1,131270.23
AST-002467,0,0.0
AST-002468,0,0.0
AST-002469,0,0.0
AST-002470,0,0.0
AST-002471,0,0.0
AST-002472,0,0.0
AST-002473,0,0.0
AST-002474,1,348648.45
AST-002475,0,0.0
AST-002476,0,0.0
AST-002477,0,0.0
AST-002478,0,0.0
AST-002479,0,0.0
AST-002480,0,0.0
AST-002481,1,931063.6
AST-002482,0,0.0
AST-002483,0,0.0
AST-002484,0,0.0
AST-002485,0,0.0
AST-002486,0,0.0
AST-002487,0,0.0
AST-002488,0,0.0
AST-002489,0,0.0
AST-002490,0,0.0
AST-002491,0,0.0
AST-002492,0,0.0
AST-002493,0,0.0
AST-002494,0,0.0
AST-002495,0,0.0
AST-002496,1,504095.63
AST-002497,0,0.0
AST-002498,0,0.0
AST-002499,0,0.0
AST-002500,0,0.0
AST-002501,0,0.0
AST-002502,0,0.0
AST-002503,0,0.0
AST-002504,0,0.0
AST-002505,0,0.0
AST-002506,0,0.0
AST-002507,0,0.0
AST-002508,0,0.0
AST-002509,0,0.0
AST-002510,0,0.0
AST-002511,0,0.0
AST-002512,0,0.0
AST-002513,0,0.0
AST-002514,0,0.0
AST-002515,0,0.0
AST-002516,0,0.0
AST-002517,0,0.0
AST-002518,0,0.0
AST-002519,0,0.0
AST-002520,0,0.0
AST-002521,0,0.0
AST-002522,0,0.0
AST-002523,1,1084287.73
AST-002524,1,12098.47
AST-002525,0,0.0
AST-002526,0,0.0
AST-002527,0,0.0
AST-002528,0,0.0
AST-002529,0,0.0
AST-002530,0,0.0
AST-002531,0,0.0
AST-002532,0,0.0
AST-002533,0,0.0
AST-002534,0,0.0
AST-002535,0,0.0
AST-002536,0,0.0
AST-002537,0,0.0
AST-002538,0,0.0
AST-002539,0,0.0
AST-002540,0,0.0
AST-002541,1,25739.18
AST-002542,0,0.0
AST-002543,0,0.0
AST-002544,0,0.0
AST-002545,0,0.0
AST-002546,0,0.0
AST-002547,0,0.0
AST-002548,0,0.0
AST-002549,0,0.0
AST-002550,0,0.0
AST-002551,0,0.0
AST-002552,0,0.0
AST-002553,0,0.0
AST-002554,0,0.0
AST-002555,0,0.0
AST-002556,0,0.0
AST-002557,0,0.0
AST-002558,0,0.0
AST-002559,0,0.0
AST-002560,0,0.0
AST-002561,0,0.0
AST-002562,0,0.0
AST-002563,0,0.0
AST-002564,0,0.0
AST-002565,0,0.0
AST-002566,0,0.0
AST-002567,0,0.0
AST-002568,0,0.0
AST-002569,0,0.0
AST-002570,0,0.0
AST-002571,0,0.0
AST-002572,0,0.0
AST-002573,1,475562.07
AST-002574,0,0.0
AST-002575,1,266700.52
AST-002576,0,0.0
AST-002577,0,0.0
AST-002578,0,0.0
AST-002579,0,0.0
AST-002580,0,0.0
AST-002581,0,0.0
AST-002582,0,0.0
AST-002583,0,0.0
AST-002584,1,1069764.97
AST-002585,0,0.0
AST-002586,0,0.0
AST-002587,0,0.0
AST-002588,0,0.0
AST-002589,0,0.0
AST-002590,0,0.0
AST-002591,0,0.0
AST-002592,0,0.0
AST-002593,0,0.0
AST-002594,0,0.0
AST-002595,0,0.0
AST-002596,0,0.0
AST-002597,0,0.0
AST-002598,0,0.0
AST-002599,0,0.0
AST-002600,0,0.0
AST-002601,0,0.0
AST-002602,0,0.0
AST-002603,0,0.0
AST-002604,0,0.0
AST-002605,0,0.0
AST-002606,0,0.0
AST-002607,0,0.0
AST-002608,0,0.0
AST-002609,0,0.0
AST-002610,0,0.0
AST-002611,0,0.0
AST-002612,0,0.0
AST-002613,0,0.0
AST-002614,0,0.0
AST-002615,0,0.0
AST-002616,0,0.0
AST-002617,0,0.0
AST-002618,1,2900488.27
AST-002619,0,0.0
AST-002620,1,47209.88
AST-002621,0,0.0
AST-002622,0,0.0
AST-002623,0,0.0
AST-002624,0,0.0
AST-002625,0,0.0
AST-002626,0,0.0
AST-002627,0,0.0
AST-002628,0,0.0
AST-002629,0,0.0
AST-002630,0,0.0
AST-002631,0,0.0
AST-002632,0,0.0
AST-002633,0,0.0
AST-002634,0,0.0
AST-002635,0,0.0
AST-002636,0,0.0
AST-002637,1,1086814.78
AST-002638,0,0.0
AST-002639,0,0.0
AST-002640,0,0.0
AST-002641,0,0.0
AST-002642,0,0.0
AST-002643,0,0.0
AST-002644,0,0.0
AST-002645,0,0.0
AST-002646,0,0.0
AST-002647,0,0.0
AST-002648,0,0.0
AST-002649,0,0.0
AST-002650,0,0.0
AST-002651,0,0.0
AST-002652,0,0.0
AST-002653,0,0.0
AST-002654,0,0.0
AST-002655,0,0.0
AST-002656,0,0.0
AST-002657,0,0.0
AST-002658,0,0.0
AST-002659,0,0.0
AST-002660,0,0.0
AST-002661,0,0.0
AST-002662,0,0.0
AST-002663,0,0.0
AST-002664,0,0.0
AST-002665,1,632875.96
AST-002666,1,605803.47
AST-002667,0,0.0
AST-002668,0,0.0
AST-002669,0,0.0
AST-002670,0,0.0
AST-002671,0,0.0
AST-002672,0,0.0
AST-002673,1,614915.46
AST-002674,0,0.0
AST-002675,0,0.0
AST-002676,0,0.0
AST-002677,0,0.0
AST-002678,0,0.0
AST-002679,0,0.0
AST-002680,0,0.0
AST-002681,0,0.0
AST-002682,0,0.0
AST-002683,0,0.0
AST-002684,1,2135288.74
AST-002685,0,0.0
AST-002686,0,0.0
AST-002687,0,0.0
AST-002688,0,0.0
AST-002689,0,0.0
AST-002690,0,0.0
AST-002691,0,0.0
AST-002692,0,0.0
AST-002693,0,0.0
AST-002694,0,0.0
AST-002695,0,0.0
AST-002696,0,0.0
AST-002697,0,0.0
AST-002698,0,0.0
AST-002699,0,0.0
AST-002700,0,0.0
AST-002701,0,0.0
AST-002702,0,0.0
AST-002703,0,0.0
AST-002704,0,0.0
AST-002705,1,323175.22
AST-002706,0,0.0
AST-002707,0,0.0
AST-002708,1,7163.32
AST-002709,0,0.0
AST-002710,0,0.0
AST-002711,1,109735.72
AST-002712,0,0.0
AST-002713,0,0.0
AST-002714,0,0.0
AST-002715,0,0.0
AST-002716,0,0.0
AST-002717,0,0.0
AST-002718,0,0.0
AST-002719,0,0.0
AST-002720,0,0.0
AST-002721,0,0.0
AST-002722,0,0.0
AST-002723,0,0.0
AST-002724,0,0.0
AST-002725,1,108833.77
AST-002726,0,0.0
AST-002727,0,0.0
AST-002728,0,0.0
AST-002729,0,0.0
AST-002730,1,3287148.89
AST-002731,0,0.0
AST-002732,0,0.0
AST-002733,0,0.0
AST-002734,0,0.0
AST-002735,0,0.0
AST-002736,1,501579.38
AST-002737,1,1248664.72
AST-002738,0,0.0
AST-002739,1,1412113.68
AST-002740,0,0.0
AST-002741,0,0.0
AST-002742,0,0.0
AST-002743,0,0.0
AST-002744,0,0.0
AST-002745,0,0.0
AST-002746,0,0.0
AST-002747,0,0.0
AST-002748,0,0.0
AST-002749,0,0.0
AST-002750,0,0.0
AST-002751,0,0.0
AST-002752,0,0.0
AST-002753,0,0.0
AST-002754,0,0.0
AST-002755,0,0.0
AST-002756,0,0.0
AST-002757,0,0.0
AST-002758,0,0.0
AST-002759,0,0.0
AST-002760,0,0.0
AST-002761,0,0.0
AST-002762,0,0.0
AST-002763,0,0.0
AST-002764,0,0.0
AST-002765,0,0.0
AST-002766,0,0.0
AST-002767,0,0.0
AST-002768,0,0.0
AST-002769,1,1631454.9
AST-002770,0,0.0
AST-002771,0,0.0
AST-002772,0,0.0
AST-002773,0,0.0
AST-002774,0,0.0
AST-002775,0,0.0
AST-002776,0,0.0
AST-002777,0,0.0
AST-002778,0,0.0
AST-002779,0,0.0
AST-002780,0,0.0
AST-002781,0,0.0
AST-002782,0,0.0
AST-002783,0,0.0
AST-002784,0,0.0
AST-002785,0,0.0
AST-002786,0,0.0
AST-002787,0,0.0
AST-002788,0,0.0
AST-002789,0,0.0
AST-002790,0,0.0
AST-002791,0,0.0
AST-002792,0,0.0
AST-002793,0,0.0
AST-002794,0,0.0
AST-002795,0,0.0
AST-002796,0,0.0
AST-002797,0,0.0
AST-002798,0,0.0
AST-002799,0,0.0
AST-002800,0,0.0
AST-002801,0,0.0
AST-002802,1,66070969.22
AST-002803,0,0.0
AST-002804,0,0.0
AST-002805,0,0.0
AST-002806,0,0.0
AST-002807,0,0.0
AST-002808,0,0.0
AST-002809,0,0.0
AST-002810,0,0.0
AST-002811,0,0.0
AST-002812,0,0.0
AST-002813,0,0.0
AST-002814,0,0.0
AST-002815,0,0.0
AST-002816,0,0.0
AST-002817,0,0.0
AST-002818,0,0.0
AST-002819,0,0.0
AST-002820,0,0.0
AST-002821,0,0.0
AST-002822,0,0.0
AST-002823,0,0.0
AST-002824,0,0.0
AST-002825,0,0.0
AST-002826,0,0.0
AST-002827,0,0.0
AST-002828,0,0.0
AST-002829,0,0.0
AST-002830,0,0.0
AST-002831,0,0.0
AST-002832,0,0.0
AST-002833,0,0.0
AST-002834,0,0.0
AST-002835,0,0.0
AST-002836,0,0.0
AST-002837,0,0.0
AST-002838,0,0.0
AST-002839,0,0.0
AST-002840,0,0.0
AST-002841,0,0.0
AST-002842,0,0.0
AST-002843,1,850911.88
AST-002844,0,0.0
AST-002845,0,0.0
AST-002846,0,0.0
AST-002847,0,0.0
AST-002848,0,0.0
AST-002849,0,0.0
AST-002850,0,0.0
AST-002851,0,0.0
AST-002852,0,0.0
AST-002853,0,0.0
AST-002854,0,0.0
AST-002855,0,0.0
AST-002856,0,0.0
AST-002857,0,0.0
AST-002858,0,0.0
AST-002859,1,126655.33
AST-002860,0,0.0
AST-002861,1,1560708.96
AST-002862,1,192702.12
AST-002863,0,0.0
AST-002864,0,0.0
AST-002865,0,0.0
AST-002866,0,0.0
AST-002867,0,0.0
AST-002868,0,0.0
AST-002869,0,0.0
AST-002870,0,0.0
AST-002871,0,0.0
AST-002872,0,0.0
AST-002873,0,0.0
AST-002874,0,0.0
AST-002875,0,0.0
AST-002876,0,0.0
AST-002877,0,0.0
AST-002878,0,0.0
AST-002879,0,0.0
AST-002880,0,0.0
AST-002881,1,890038.09
AST-002882,0,0.0
AST-002883,0,0.0
AST-002884,0,0.0
AST-002885,0,0.0
AST-002886,0,0.0
AST-002887,0,0.0
AST-002888,0,0.0
AST-002889,0,0.0
AST-002890,0,0.0
AST-002891,0,0.0
AST-002892,0,0.0
AST-002893,0,0.0
AST-002894,0,0.0
AST-002895,1,4265717.71
AST-002896,0,0.0
AST-002897,0,0.0
AST-002898,0,0.0
AST-002899,0,0.0
AST-002900,0,0.0
AST-002901,0,0.0
AST-002902,0,0.0
AST-002903,0,0.0
AST-002904,1,8559.29
AST-002905,0,0.0
AST-002906,0,0.0
AST-002907,0,0.0
AST-002908,0,0.0
AST-002909,0,0.0
AST-002910,0,0.0
AST-002911,0,0.0
AST-002912,0,0.0
AST-002913,0,0.0
AST-002914,0,0.0
AST-002915,0,0.0
AST-002916,0,0.0
AST-002917,0,0.0
AST-002918,0,0.0
AST-002919,0,0.0
AST-002920,0,0.0
AST-002921,0,0.0
AST-002922,0,0.0
AST-002923,0,0.0
AST-002924,0,0.0
AST-002925,0,0.0
AST-002926,0,0.0
AST-002927,0,0.0
AST-002928,0,0.0
AST-002929,0,0.0
AST-002930,0,0.0
AST-002931,0,0.0
AST-002932,0,0.0
AST-002933,0,0.0
AST-002934,0,0.0
AST-002935,0,0.0
AST-002936,0,0.0
AST-002937,0,0.0
AST-002938,0,0.0
AST-002939,0,0.0
AST-002940,0,0.0
AST-002941,0,0.0
AST-002942,0,0.0
AST-002943,0,0.0
AST-002944,0,0.0
AST-002945,0,0.0
AST-002946,0,0.0
AST-002947,0,0.0
AST-002948,0,0.0
AST-002949,0,0.0
AST-002950,0,0.0
AST-002951,0,0.0
AST-002952,0,0.0
AST-002953,0,0.0
AST-002954,0,0.0
AST-002955,0,0.0
AST-002956,0,0.0
AST-002957,0,0.0
AST-002958,0,0.0
AST-002959,0,0.0
AST-002960,0,0.0
AST-002961,0,0.0
AST-002962,0,0.0
AST-002963,0,0.0
AST-002964,0,0.0
AST-002965,0,0.0
AST-002966,0,0.0
AST-002967,0,0.0
AST-002968,1,343330.25
AST-002969,0,0.0
AST-002970,0,0.0
AST-002971,0,0.0
AST-002972,0,0.0
AST-002973,0,0.0
AST-002974,0,0.0
AST-002975,0,0.0
AST-002976,1,197516.24
AST-002977,0,0.0
AST-002978,0,0.0
AST-002979,0,0.0
AST-002980,0,0.0
AST-002981,0,0.0
AST-002982,0,0.0
AST-002983,0,0.0
AST-002984,0,0.0
AST-002985,0,0.0
AST-002986,0,0.0
AST-002987,0,0.0
AST-002988,0,0.0
AST-002989,1,5118493.12
AST-002990,0,0.0
AST-002991,0,0.0
AST-002992,0,0.0
AST-002993,0,0.0
AST-002994,0,0.0
AST-002995,0,0.0
AST-002996,0,0.0
AST-002997,0,0.0
AST-002998,0,0.0
AST-002999,0,0.0
AST-003000,0,0.0
AST-003001,0,0.0
AST-003002,0,0.0
AST-003003,0,0.0
AST-003004,0,0.0
AST-003005,0,0.0
AST-003006,0,0.0
AST-003007,0,0.0
AST-003008,0,0.0
AST-003009,0,0.0
AST-003010,1,1066551.73
AST-003011,0,0.0
AST-003012,0,0.0
AST-003013,0,0.0
AST-003014,0,0.0
AST-003015,0,0.0
AST-003016,0,0.0
AST-003017,0,0.0
AST-003018,0,0.0
AST-003019,0,0.0
AST-003020,0,0.0
AST-003021,1,5712924.55
AST-003022,0,0.0
AST-003023,0,0.0
AST-003024,0,0.0
AST-003025,1,58941.64
AST-003026,0,0.0
AST-003027,0,0.0
AST-003028,0,0.0
AST-003029,0,0.0
AST-003030,0,0.0
AST-003031,0,0.0
AST-003032,0,0.0
AST-003033,0,0.0
AST-003034,0,0.0
AST-003035,0,0.0
AST-003036,0,0.0
AST-003037,0,0.0
AST-003038,0,0.0
AST-003039,0,0.0
AST-003040,0,0.0
AST-003041,0,0.0
AST-003042,0,0.0
AST-003043,0,0.0
AST-003044,0,0.0
AST-003045,0,0.0
AST-003046,0,0.0
AST-003047,0,0.0
AST-003048,0,0.0
AST-003049,0,0.0
AST-003050,0,0.0
AST-003051,0,0.0
AST-003052,0,0.0
AST-003053,0,0.0
AST-003054,0,0.0
AST-003055,0,0.0
AST-003056,0,0.0
AST-003057,0,0.0
AST-003058,0,0.0
AST-003059,0,0.0
AST-003060,0,0.0
AST-003061,0,0.0
AST-003062,0,0.0
AST-003063,0,0.0
AST-003064,0,0.0
AST-003065,0,0.0
AST-003066,1,5200233.95
AST-003067,0,0.0
AST-003068,0,0.0
AST-003069,0,0.0
AST-003070,0,0.0
AST-003071,0,0.0
AST-003072,0,0.0
AST-003073,0,0.0
AST-003074,0,0.0
AST-003075,0,0.0
AST-003076,0,0.0
AST-003077,0,0.0
AST-003078,0,0.0
AST-003079,0,0.0
AST-003080,0,0.0
AST-003081,1,287424.9
AST-003082,0,0.0
AST-003083,0,0.0
AST-003084,0,0.0
AST-003085,0,0.0
AST-003086,0,0.0
AST-003087,0,0.0
AST-003088,0,0.0
AST-003089,0,0.0
AST-003090,0,0.0
AST-003091,0,0.0
AST-003092,0,0.0
AST-003093,0,0.0
AST-003094,0,0.0
AST-003095,0,0.0
AST-003096,0,0.0
AST-003097,0,0.0
AST-003098,0,0.0
AST-003099,0,0.0
AST-003100,0,0.0
AST-003101,0,0.0
AST-003102,0,0.0
AST-003103,0,0.0
AST-003104,0,0.0
AST-003105,0,0.0
AST-003106,0,0.0
AST-003107,0,0.0
AST-003108,0,0.0
AST-003109,0,0.0
AST-003110,0,0.0
AST-003111,0,0.0
AST-003112,0,0.0
AST-003113,0,0.0
AST-003114,0,0.0
AST-003115,0,0.0
AST-003116,1,3463388.58
AST-003117,0,0.0
AST-003118,1,398199.12
AST-003119,0,0.0
AST-003120,0,0.0
AST-003121,0,0.0
AST-003122,0,0.0
AST-003123,0,0.0
AST-003124,0,0.0
AST-003125,0,0.0
AST-003126,0,0.0
AST-003127,1,428575.43
AST-003128,0,0.0
AST-003129,0,0.0
AST-003130,0,0.0
AST-003131,0,0.0
AST-003132,0,0.0
AST-003133,1,2388226.59
AST-003134,0,0.0
AST-003135,0,0.0
AST-003136,0,0.0
AST-003137,0,0.0
AST-003138,0,0.0
AST-003139,0,0.0
AST-003140,0,0.0
AST-003141,0,0.0
AST-003142,0,0.0
AST-003143,0,0.0
AST-003144,1,47079.21
AST-003145,0,0.0
AST-003146,0,0.0
AST-003147,0,0.0
AST-003148,0,0.0
AST-003149,0,0.0
AST-003150,0,0.0
AST-003151,0,0.0
AST-003152,0,0.0
AST-003153,0,0.0
AST-003154,0,0.0
AST-003155,0,0.0
AST-003156,0,0.0
AST-003157,0,0.0
AST-003158,0,0.0
AST-003159,0,0.0
AST-003160,0,0.0
AST-003161,0,0.0
AST-003162,0,0.0
AST-003163,0,0.0
AST-003164,0,0.0
AST-003165,0,0.0
AST-003166,0,0.0
AST-003167,0,0.0
AST-003168,0,0.0
AST-003169,0,0.0
AST-003170,0,0.0
AST-003171,1,237361.08
AST-003172,0,0.0
AST-003173,0,0.0
AST-003174,0,0.0
AST-003175,0,0.0
AST-003176,0,0.0
AST-003177,0,0.0
AST-003178,0,0.0
AST-003179,0,0.0
AST-003180,0,0.0
AST-003181,0,0.0
AST-003182,0,0.0
AST-003183,1,1868542.48
AST-003184,0,0.0
AST-003185,0,0.0
AST-003186,0,0.0
AST-003187,0,0.0
AST-003188,0,0.0
AST-003189,0,0.0
AST-003190,0,0.0
AST-003191,0,0.0
AST-003192,0,0.0
AST-003193,0,0.0
AST-003194,0,0.0
AST-003195,0,0.0
AST-003196,0,0.0
AST-003197,0,0.0
AST-003198,0,0.0
AST-003199,0,0.0
AST-003200,0,0.0
AST-003201,0,0.0
AST-003202,0,0.0
AST-003203,0,0.0
AST-003204,0,0.0
AST-003205,0,0.0
AST-003206,0,0.0
AST-003207,1,1330225.26
AST-003208,0,0.0
AST-003209,0,0.0
AST-003210,0,0.0
AST-003211,0,0.0
AST-003212,0,0.0
AST-003213,1,104518.81
AST-003214,0,0.0
AST-003215,0,0.0
AST-003216,0,0.0
AST-003217,0,0.0
AST-003218,0,0.0
AST-003219,1,1925878.72
AST-003220,0,0.0
AST-003221,0,0.0
AST-003222,0,0.0
AST-003223,0,0.0
AST-003224,0,0.0
AST-003225,0,0.0
AST-003226,0,0.0
AST-003227,0,0.0
AST-003228,0,0.0
AST-003229,0,0.0
AST-003230,0,0.0
AST-003231,0,0.0
AST-003232,0,0.0
AST-003233,0,0.0
AST-003234,0,0.0
AST-003235,0,0.0
AST-003236,0,0.0
AST-003237,0,0.0
AST-003238,0,0.0
AST-003239,0,0.0
AST-003240,0,0.0
AST-003241,0,0.0
AST-003242,0,0.0
AST-003243,0,0.0
AST-003244,0,0.0
AST-003245,0,0.0
AST-003246,0,0.0
AST-003247,0,0.0
AST-003248,0,0.0
AST-003249,0,0.0
AST-003250,0,0.0
AST-003251,0,0.0
AST-003252,0,0.0
AST-003253,0,0.0
AST-003254,0,0.0
AST-003255,0,0.0
AST-003256,0,0.0
AST-003257,0,0.0
AST-003258,0,0.0
AST-003259,0,0.0
AST-003260,0,0.0
AST-003261,0,0.0
AST-003262,0,0.0
AST-003263,0,0.0
AST-003264,0,0.0
AST-003265,0,0.0
AST-003266,0,0.0
AST-003267,0,0.0
AST-003268,0,0.0
AST-003269,0,0.0
AST-003270,0,0.0
AST-003271,0,0.0
AST-003272,0,0.0
AST-003273,0,0.0
AST-003274,0,0.0
AST-003275,0,0.0
AST-003276,0,0.0
AST-003277,0,0.0
AST-003278,0,0.0
AST-003279,0,0.0
AST-003280,0,0.0
AST-003281,0,0.0
AST-003282,1,629142.23
AST-003283,0,0.0
AST-003284,0,0.0
AST-003285,0,0.0
AST-003286,0,0.0
AST-003287,0,0.0
AST-003288,0,0.0
AST-003289,1,8726561.17
AST-003290,0,0.0
AST-003291,0,0.0
AST-003292,1,2325994.44
AST-003293,0,0.0
AST-003294,0,0.0
AST-003295,0,0.0
AST-003296,0,0.0
AST-003297,0,0.0
AST-003298,0,0.0
AST-003299,0,0.0
AST-003300,0,0.0
AST-003301,0,0.0
AST-003302,0,0.0
AST-003303,0,0.0
AST-003304,1,794168.26
AST-003305,0,0.0
AST-003306,0,0.0
AST-003307,0,0.0
AST-003308,0,0.0
AST-003309,0,0.0
AST-003310,0,0.0
AST-003311,0,0.0
AST-003312,0,0.0
AST-003313,0,0.0
AST-003314,0,0.0
AST-003315,0,0.0
AST-003316,0,0.0
AST-003317,0,0.0
AST-003318,0,0.0
AST-003319,0,0.0
AST-003320,0,0.0
AST-003321,0,0.0
AST-003322,0,0.0
AST-003323,0,0.0
AST-003324,0,0.0
AST-003325,0,0.0
AST-003326,0,0.0
AST-003327,0,0.0
AST-003328,0,0.0
AST-003329,0,0.0
AST-003330,0,0.0
AST-003331,0,0.0
AST-003332,0,0.0
AST-003333,0,0.0
AST-003334,0,0.0
AST-003335,0,0.0
AST-003336,0,0.0
AST-003337,1,407153.92
AST-003338,0,0.0
AST-003339,0,0.0
AST-003340,0,0.0
AST-003341,0,0.0
AST-003342,0,0.0
AST-003343,0,0.0
AST-003344,0,0.0
AST-003345,0,0.0
AST-003346,0,0.0
AST-003347,1,4497809.66
AST-003348,0,0.0
AST-003349,0,0.0
AST-003350,0,0.0
AST-003351,0,0.0
AST-003352,0,0.0
AST-003353,0,0.0
AST-003354,0,0.0
AST-003355,0,0.0
AST-003356,0,0.0
AST-003357,0,0.0
AST-003358,0,0.0
AST-003359,0,0.0
AST-003360,0,0.0
AST-003361,0,0.0
AST-003362,1,6807736.64
AST-003363,0,0.0
AST-003364,0,0.0
AST-003365,0,0.0
AST-003366,0,0.0
AST-003367,0,0.0
AST-003368,0,0.0
AST-003369,0,0.0
AST-003370,0,0.0
AST-003371,0,0.0
AST-003372,0,0.0
AST-003373,0,0.0
AST-003374,0,0.0
AST-003375,0,0.0
AST-003376,1,100499.83
AST-003377,0,0.0
AST-003378,0,0.0
AST-003379,0,0.0
AST-003380,0,0.0
AST-003381,0,0.0
AST-003382,0,0.0
AST-003383,0,0.0
AST-003384,0,0.0
AST-003385,0,0.0
AST-003386,0,0.0
AST-003387,0,0.0
AST-003388,0,0.0
AST-003389,0,0.0
AST-003390,0,0.0
AST-003391,0,0.0
AST-003392,0,0.0
AST-003393,0,0.0
AST-003394,0,0.0
AST-003395,0,0.0
AST-003396,0,0.0
AST-003397,0,0.0
AST-003398,0,0.0
AST-003399,0,0.0
AST-003400,0,0.0
AST-003401,0,0.0
AST-003402,0,0.0
AST-003403,0,0.0
AST-003404,0,0.0
AST-003405,0,0.0
AST-003406,0,0.0
AST-003407,0,0.0
AST-003408,0,0.0
AST-003409,0,0.0
AST-003410,0,0.0
AST-003411,0,0.0
AST-003412,0,0.0
AST-003413,0,0.0
AST-003414,0,0.0
AST-003415,0,0.0
AST-003416,0,0.0
AST-003417,0,0.0
AST-003418,0,0.0
AST-003419,0,0.0
AST-003420,0,0.0
AST-003421,1,133710.11
AST-003422,0,0.0
AST-003423,0,0.0
AST-003424,0,0.0
AST-003425,0,0.0
AST-003426,0,0.0
AST-003427,0,0.0
AST-003428,0,0.0
AST-003429,0,0.0
AST-003430,0,0.0
AST-003431,0,0.0
AST-003432,0,0.0
AST-003433,0,0.0
AST-003434,0,0.0
AST-003435,0,0.0
AST-003436,0,0.0
AST-003437,0,0.0
AST-003438,0,0.0
AST-003439,0,0.0
AST-003440,0,0.0
AST-003441,0,0.0
AST-003442,0,0.0
AST-003443,0,0.0
AST-003444,1,94973.63
AST-003445,0,0.0
AST-003446,0,0.0
AST-003447,0,0.0
AST-003448,0,0.0
AST-003449,0,0.0
AST-003450,0,0.0
AST-003451,0,0.0
AST-003452,0,0.0
AST-003453,0,0.0
AST-003454,0,0.0
AST-003455,0,0.0
AST-003456,0,0.0
AST-003457,0,0.0
AST-003458,0,0.0
AST-003459,0,0.0
AST-003460,0,0.0
AST-003461,0,0.0
AST-003462,0,0.0
AST-003463,0,0.0
AST-003464,0,0.0
AST-003465,0,0.0
AST-003466,0,0.0
AST-003467,0,0.0
AST-003468,0,0.0
AST-003469,0,0.0
AST-003470,0,0.0
